structure_id,pdb_id,kinase_name,kinase_family,kinase_group,species,conformational_state,dfg_state,alphac_state,ligand_present,resolution,filepath,active_expected_from_DFG_alphaC,contradiction_active_DFG_out,contradiction_active_alphaC_out,inactive_DFG_in,inactive_alphaC_in,state_disagrees_with_joint_motif_rule
14630,8c7x,BRAF,RAF,TKL,Human,inactive,out,out,1,1.65,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8c7x.pdb,False,False,False,False,False,False
14627,8c7x,BRAF,RAF,TKL,Human,inactive,out,out,1,1.65,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8c7x.pdb,False,False,False,False,False,False
14628,8c7y,BRAF,RAF,TKL,Human,inactive,out,in,1,1.65,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8c7y.pdb,False,False,False,False,True,False
14629,8c7y,BRAF,RAF,TKL,Human,inactive,out,in,1,1.65,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8c7y.pdb,False,False,False,False,True,False
14705,8f7p,BRAF,RAF,TKL,Human,inactive,out,in,1,2.74,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8f7p.pdb,False,False,False,False,True,False
14702,8f7p,BRAF,RAF,TKL,Human,inactive,out,in,1,2.74,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8f7p.pdb,False,False,False,False,True,False
14703,8f7o,BRAF,RAF,TKL,Human,inactive,out,in,1,3.54,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8f7o.pdb,False,False,False,False,True,False
14704,8f7o,BRAF,RAF,TKL,Human,inactive,out,in,1,3.54,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8f7o.pdb,False,False,False,False,True,False
14829,8dgs,BRAF,RAF,TKL,Human,inactive,in,out,1,4.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8dgs.pdb,False,False,False,True,False,False
14830,8dgt,BRAF,RAF,TKL,Human,inactive,in,out,1,3.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8dgt.pdb,False,False,False,True,False,False
14831,8dgs,BRAF,RAF,TKL,Human,inactive,in,out,1,4.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8dgs.pdb,False,False,False,True,False,False
14832,8dgt,BRAF,RAF,TKL,Human,inactive,in,out,1,3.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8dgt.pdb,False,False,False,True,False,False
15178,8qqg,BRAF,RAF,TKL,Human,inactive,out,in,1,2.979,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8qqg.pdb,False,False,False,False,True,False
15179,8qqg,BRAF,RAF,TKL,Human,inactive,out,in,1,2.979,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8qqg.pdb,False,False,False,False,True,False
15365,9bfb,BRAF,RAF,TKL,Human,inactive,in,out,1,1.92,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/9bfb.pdb,False,False,False,True,False,False
15366,9bfb,BRAF,RAF,TKL,Human,inactive,in,out,1,1.92,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/9bfb.pdb,False,False,False,True,False,False
3071,4mne,BRAF,RAF,TKL,Human,active,in,in,0,2.85,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4mne.pdb,True,False,False,False,False,False
3140,3og7,BRAF,RAF,TKL,Human,active,in,in,0,2.45,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3og7.pdb,True,False,False,False,False,False
11706,6q0k,BRAF,RAF,TKL,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6q0k.pdb,True,False,False,False,False,False
6218,4xv3,BRAF,RAF,TKL,Human,active,in,in,0,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4xv3.pdb,True,False,False,False,False,False
6216,4xv1,BRAF,RAF,TKL,Human,active,in,in,0,2.47,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4xv1.pdb,True,False,False,False,False,False
11700,6q0t,BRAF,RAF,TKL,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6q0t.pdb,True,False,False,False,False,False
7055,5jsm,BRAF,RAF,TKL,Human,inactive,in,out,0,2.19,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5jsm.pdb,False,False,False,True,False,False
3056,4h58,BRAF,RAF,TKL,Human,inactive,out,in,0,3.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4h58.pdb,False,False,False,False,True,False
7053,5jsm,BRAF,RAF,TKL,Human,inactive,in,out,0,2.19,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5jsm.pdb,False,False,False,True,False,False
3068,4fk3,BRAF,RAF,TKL,Human,active,in,in,0,2.65,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4fk3.pdb,True,False,False,False,False,False
3117,4mne,BRAF,RAF,TKL,Human,active,in,in,0,2.85,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4mne.pdb,True,False,False,False,False,False
3120,4h58,BRAF,RAF,TKL,Human,active,in,in,0,3.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4h58.pdb,True,False,False,False,False,False
11712,6q0j,BRAF,RAF,TKL,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6q0j.pdb,True,False,False,False,False,False
12921,6xag,BRAF,RAF,TKL,Human,active,in,in,0,3.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xag.pdb,True,False,False,False,False,False
14077,7mfd,BRAF,RAF,TKL,Human,inactive,in,out,0,3.66,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7mfd.pdb,False,False,False,True,False,False
3061,4mne,BRAF,RAF,TKL,Human,active,in,in,0,2.85,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4mne.pdb,True,False,False,False,False,False
3122,4mne,BRAF,RAF,TKL,Human,active,in,in,0,2.85,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4mne.pdb,True,False,False,False,False,False
7056,5jsm,BRAF,RAF,TKL,Human,inactive,in,out,1,2.19,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5jsm.pdb,False,False,False,True,False,False
11710,6q0k,BRAF,RAF,TKL,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6q0k.pdb,True,False,False,False,False,False
3097,4h58,BRAF,RAF,TKL,Human,active,in,in,0,3.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4h58.pdb,True,False,False,False,False,False
12922,6xag,BRAF,RAF,TKL,Human,active,in,in,0,3.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xag.pdb,True,False,False,False,False,False
3058,4mne,BRAF,RAF,TKL,Human,active,in,in,0,2.85,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4mne.pdb,True,False,False,False,False,False
11641,6uan,BRAF,RAF,TKL,Human,inactive,in,out,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6uan.pdb,False,False,False,True,False,False
11705,6q0t,BRAF,RAF,TKL,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6q0t.pdb,True,False,False,False,False,False
3075,4mne,BRAF,RAF,TKL,Human,active,in,in,0,2.85,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4mne.pdb,True,False,False,False,False,False
7057,5jt2,BRAF,RAF,TKL,Human,inactive,in,out,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5jt2.pdb,False,False,False,True,False,False
11702,6q0t,BRAF,RAF,TKL,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6q0t.pdb,True,False,False,False,False,False
11701,6q0j,BRAF,RAF,TKL,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6q0j.pdb,True,False,False,False,False,False
11703,6q0j,BRAF,RAF,TKL,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6q0j.pdb,True,False,False,False,False,False
11707,6q0t,BRAF,RAF,TKL,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6q0t.pdb,True,False,False,False,False,False
14078,7mfe,BRAF,RAF,TKL,Human,inactive,in,out,0,4.07,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7mfe.pdb,False,False,False,True,False,False
7058,5jsm,BRAF,RAF,TKL,Human,inactive,in,out,1,2.19,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5jsm.pdb,False,False,False,True,False,False
7066,5jt2,BRAF,RAF,TKL,Human,inactive,in,out,0,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5jt2.pdb,False,False,False,True,False,False
3073,4mne,BRAF,RAF,TKL,Human,active,in,in,0,2.85,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4mne.pdb,True,False,False,False,False,False
11704,6q0j,BRAF,RAF,TKL,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6q0j.pdb,True,False,False,False,False,False
7250,3q4c,BRAF,RAF,TKL,Human,active,in,in,0,3.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3q4c.pdb,True,False,False,False,False,False
3114,4h58,BRAF,RAF,TKL,Human,inactive,out,in,0,3.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4h58.pdb,False,False,False,False,True,False
3099,4mne,BRAF,RAF,TKL,Human,active,in,in,0,2.85,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4mne.pdb,True,False,False,False,False,False
11642,6uan,BRAF,RAF,TKL,Human,inactive,in,out,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6uan.pdb,False,False,False,True,False,False
14485,7sj3,CDK4,CDK,CMGC,Human,active,in,in,1,2.51,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7sj3.pdb,True,False,False,False,False,False
3383,2w9z,CDK4,CDK,CMGC,Human,inactive,in,out,0,2.45,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2w9z.pdb,False,False,False,True,False,False
3387,3g33,CDK4,CDK,CMGC,Human,inactive,in,out,0,3.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3g33.pdb,False,False,False,True,False,False
6747,5fwk,CDK4,CDK,CMGC,Human,active,in,na,0,3.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5fwk.pdb,False,False,False,False,False,True
3384,3g33,CDK4,CDK,CMGC,Human,inactive,in,out,0,3.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3g33.pdb,False,False,False,True,False,False
3388,2w9z,CDK4,CDK,CMGC,Human,inactive,in,out,0,2.45,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2w9z.pdb,False,False,False,True,False,False
11893,6p8g,CDK4,CDK,CMGC,Human,inactive,in,out,0,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p8g.pdb,False,False,False,True,False,False
11891,6p8e,CDK4,CDK,CMGC,Human,inactive,in,out,0,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p8e.pdb,False,False,False,True,False,False
6749,5fwm,CDK4,CDK,CMGC,Human,inactive,out-like,out,0,8.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5fwm.pdb,False,False,False,False,False,False
3386,2w9f,CDK4,CDK,CMGC,Human,inactive,in,out,0,2.85,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2w9f.pdb,False,False,False,True,False,False
3390,2w96,CDK4,CDK,CMGC,Human,inactive,in,out,0,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2w96.pdb,False,False,False,True,False,False
7132,5fwp,CDK4,CDK,CMGC,Human,active,in,na,0,7.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5fwp.pdb,False,False,False,False,False,True
11892,6p8f,CDK4,CDK,CMGC,Human,inactive,in,out,0,2.89,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p8f.pdb,False,False,False,True,False,False
11894,6p8h,CDK4,CDK,CMGC,Human,inactive,in,out,0,3.19,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p8h.pdb,False,False,False,True,False,False
6748,5fwl,CDK4,CDK,CMGC,Human,inactive,in,out,0,9.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5fwl.pdb,False,False,False,True,False,False
3389,2w96,CDK4,CDK,CMGC,Human,inactive,in,out,0,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2w96.pdb,False,False,False,True,False,False
3385,2w99,CDK4,CDK,CMGC,Human,inactive,in,out,0,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2w99.pdb,False,False,False,True,False,False
2794,1xo2,CDK6,CDK,CMGC,Human,active,in,in,1,2.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1xo2.pdb,True,False,False,False,False,False
2795,2f2c,CDK6,CDK,CMGC,Human,active,in,in,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2f2c.pdb,True,False,False,False,False,False
2797,3nup,CDK6,CDK,CMGC,Human,inactive,in,out,1,2.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3nup.pdb,False,False,False,True,False,False
2800,4ez5,CDK6,CDK,CMGC,Human,inactive,in,out,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4ez5.pdb,False,False,False,True,False,False
2801,4aua,CDK6,CDK,CMGC,Human,inactive,in,out,1,2.31,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4aua.pdb,False,False,False,True,False,False
2803,4tth,CDK6,CDK,CMGC,Human,active,in,in,1,2.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4tth.pdb,True,False,False,False,False,False
2804,2euf,CDK6,CDK,CMGC,Human,active,in,in,1,3.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2euf.pdb,True,False,False,False,False,False
2807,3nux,CDK6,CDK,CMGC,Human,inactive,in,out,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3nux.pdb,False,False,False,True,False,False
6990,5l2s,CDK6,CDK,CMGC,Human,inactive,in,out,1,2.27,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5l2s.pdb,False,False,False,True,False,False
6991,5l2i,CDK6,CDK,CMGC,Human,inactive,in,out,1,2.75,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5l2i.pdb,False,False,False,True,False,False
6992,5l2t,CDK6,CDK,CMGC,Human,inactive,in,out,1,2.37,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5l2t.pdb,False,False,False,True,False,False
12646,6oqo,CDK6,CDK,CMGC,Human,inactive,in,out,1,1.977,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6oqo.pdb,False,False,False,True,False,False
12647,6oql,CDK6,CDK,CMGC,Human,inactive,in,out,1,2.707,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6oql.pdb,False,False,False,True,False,False
15164,8i0m,CDK6,CDK,CMGC,Human,inactive,in,out,1,2.7772,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8i0m.pdb,False,False,False,True,False,False
2796,1bi8,CDK6,CDK,CMGC,Human,inactive,out,na,0,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1bi8.pdb,False,False,False,False,False,False
2806,1g3n,CDK6,CDK,CMGC,Human,inactive,out,out,0,2.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1g3n.pdb,False,False,False,False,False,False
2802,1blx,CDK6,CDK,CMGC,Human,inactive,in,out,0,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1blx.pdb,False,False,False,True,False,False
2805,1g3n,CDK6,CDK,CMGC,Human,inactive,out,out,0,2.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1g3n.pdb,False,False,False,False,False,False
2793,1jow,CDK6,CDK,CMGC,Human,active,in,in,0,3.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1jow.pdb,True,False,False,False,False,False
2798,1bi7,CDK6,CDK,CMGC,Human,inactive,out,na,0,3.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1bi7.pdb,False,False,False,False,False,False
2799,1bi8,CDK6,CDK,CMGC,Human,inactive,out,na,0,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1bi8.pdb,False,False,False,False,False,False
782,3w33,EGFR,EGFR,TK,Human,inactive,in,out,1,1.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3w33.pdb,False,False,False,True,False,False
796,4ll0,EGFR,EGFR,TK,Human,active,in,in,1,4.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4ll0.pdb,True,False,False,False,False,False
783,2ito,EGFR,EGFR,TK,Human,active,in,in,1,3.25,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2ito.pdb,True,False,False,False,False,False
797,4li5,EGFR,EGFR,TK,Human,active,in,in,1,2.64,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4li5.pdb,True,False,False,False,False,False
821,4jq8,EGFR,EGFR,TK,Human,active,in,in,1,2.83,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4jq8.pdb,True,False,False,False,False,False
810,3lzb,EGFR,EGFR,TK,Human,inactive,in,out,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3lzb.pdb,False,False,False,True,False,False
775,4r5s,EGFR,EGFR,TK,Human,active,in,in,1,3.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4r5s.pdb,True,False,False,False,False,False
777,3vjo,EGFR,EGFR,TK,Human,active,in,in,1,2.64,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3vjo.pdb,True,False,False,False,False,False
784,3w32,EGFR,EGFR,TK,Human,inactive,in,out,1,1.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3w32.pdb,False,False,False,True,False,False
800,3lzb,EGFR,EGFR,TK,Human,inactive,in,out,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3lzb.pdb,False,False,False,True,False,False
785,4lqm,EGFR,EGFR,TK,Human,active,in,in,1,2.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4lqm.pdb,True,False,False,False,False,False
778,3w2s,EGFR,EGFR,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3w2s.pdb,False,False,False,True,False,False
779,2itu,EGFR,EGFR,TK,Human,active,in,in,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2itu.pdb,True,False,False,False,False,False
781,4lrm,EGFR,EGFR,TK,Human,active,in,in,1,3.53,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4lrm.pdb,True,False,False,False,False,False
811,4rix,EGFR,EGFR,TK,Human,active,in,in,1,3.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4rix.pdb,True,False,False,False,False,False
786,4lrm,EGFR,EGFR,TK,Human,active,in,in,1,3.53,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4lrm.pdb,True,False,False,False,False,False
801,4jq7,EGFR,EGFR,TK,Human,active,in,in,1,2.73,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4jq7.pdb,True,False,False,False,False,False
802,3ika,EGFR,EGFR,TK,Human,active,in,in,1,2.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3ika.pdb,True,False,False,False,False,False
789,2itz,EGFR,EGFR,TK,Human,active,in,in,1,2.72,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2itz.pdb,True,False,False,False,False,False
803,5cnn,EGFR,EGFR,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5cnn.pdb,False,False,False,True,False,False
790,2ity,EGFR,EGFR,TK,Human,active,in,in,1,3.42,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2ity.pdb,True,False,False,False,False,False
791,5cnn,EGFR,EGFR,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5cnn.pdb,False,False,False,True,False,False
833,2itn,EGFR,EGFR,TK,Human,active,in,in,1,2.47,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2itn.pdb,True,False,False,False,False,False
819,3ug2,EGFR,EGFR,TK,Human,active,in,in,1,2.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3ug2.pdb,True,False,False,False,False,False
804,4ll0,EGFR,EGFR,TK,Human,active,in,in,1,4.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4ll0.pdb,True,False,False,False,False,False
792,3w2s,EGFR,EGFR,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3w2s.pdb,False,False,False,True,False,False
793,4rj7,EGFR,EGFR,TK,Human,active,in,in,1,2.55,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4rj7.pdb,True,False,False,False,False,False
806,4riy,EGFR,EGFR,TK,Human,active,in,in,1,2.98,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4riy.pdb,True,False,False,False,False,False
794,4g5j,EGFR,EGFR,TK,Human,active,in,in,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4g5j.pdb,True,False,False,False,False,False
795,2gs7,EGFR,EGFR,TK,Human,inactive,in,out,1,2.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2gs7.pdb,False,False,False,True,False,False
812,2jiv,EGFR,EGFR,TK,Human,inactive,in,out,1,3.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2jiv.pdb,False,False,False,True,False,False
813,2itq,EGFR,EGFR,TK,Human,active,in,in,1,2.68,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2itq.pdb,True,False,False,False,False,False
816,2eb3,EGFR,EGFR,TK,Human,active,in,in,1,2.84,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2eb3.pdb,True,False,False,False,False,False
808,3lzb,EGFR,EGFR,TK,Human,inactive,in,out,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3lzb.pdb,False,False,False,True,False,False
817,2itw,EGFR,EGFR,TK,Human,active,in,in,1,2.88,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2itw.pdb,True,False,False,False,False,False
809,4g5p,EGFR,EGFR,TK,Human,active,in,in,1,3.17,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4g5p.pdb,True,False,False,False,False,False
825,4lrm,EGFR,EGFR,TK,Human,active,in,in,1,3.53,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4lrm.pdb,True,False,False,False,False,False
828,4rj7,EGFR,EGFR,TK,Human,active,in,in,1,2.55,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4rj7.pdb,True,False,False,False,False,False
822,3w2r,EGFR,EGFR,TK,Human,inactive,in,out,1,2.05,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3w2r.pdb,False,False,False,True,False,False
820,3lzb,EGFR,EGFR,TK,Human,inactive,in,out,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3lzb.pdb,False,False,False,True,False,False
